date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:57:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202020%2021:57:22%20GMT	http://killtowndeathfest.com/?p=349	killtowndeathfest.com/index601c.html	(from http://killtowndeathfest.com/2018/08/28/heavy-thunder-metal-market/)
22:57:23	2365/2365	U--MCZ	200	updated ('OK')	application/json	date:Wed,%2022%20Jan%202020%2021:57:22%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F08%2F28%2Fheavy-thunder-metal-market%2F	killtowndeathfest.com/wp-json/oembed/1.0/embed6a8c.json	(from http://killtowndeathfest.com/2018/08/28/heavy-thunder-metal-market/)
22:57:23	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202020%2021:57:23%20GMT	http://killtowndeathfest.com/?p=343	killtowndeathfest.com/index3e1b.html	(from http://killtowndeathfest.com/2018/08/28/ktdf-presents-virus-cinema/)
22:57:24	817/817	U--MCZ	200	updated ('OK')	application/rss+xml	etag:W/%22ec70c50c973b9dbc220309c381af8480%22	http://killtowndeathfest.com/2018/08/28/ktdf-presents-virus-cinema/feed/	killtowndeathfest.com/2018/08/28/ktdf-presents-virus-cinema/feed/index.html	(from http://killtowndeathfest.com/2018/08/28/ktdf-presents-virus-cinema/)
22:57:24	2455/2455	U--MCZ	200	updated ('OK')	text/xml	date:Wed,%2022%20Jan%202020%2021:57:23%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F08%2F28%2Fheavy-thunder-metal-market%2F&format=xml	killtowndeathfest.com/wp-json/oembed/1.0/embed4293	(from http://killtowndeathfest.com/2018/08/28/heavy-thunder-metal-market/)
22:57:24	2458/2458	U-----	200	untouched ('')	text/xml	date:Wed,%2022%20Jan%202020%2021:49:40%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F08%2F28%2Fktdf-presents-virus-cinema%2F&format=xml	killtowndeathfest.com/wp-json/oembed/1.0/embed527f	(from http://killtowndeathfest.com/2018/08/28/ktdf-presents-virus-cinema/)
22:57:25	2368/2368	U--MCZ	200	updated ('OK')	application/json	date:Wed,%2022%20Jan%202020%2021:57:24%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F08%2F28%2Fktdf-presents-virus-cinema%2F	killtowndeathfest.com/wp-json/oembed/1.0/embedd015.json	(from http://killtowndeathfest.com/2018/08/28/ktdf-presents-virus-cinema/)
22:57:25	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202020%2021:57:25%20GMT	http://killtowndeathfest.com/?p=324	killtowndeathfest.com/indexf47a.html	(from http://killtowndeathfest.com/2018/08/27/ktdf-merch/)
22:57:26	2288/2288	U--MCZ	200	updated ('OK')	application/json	date:Wed,%2022%20Jan%202020%2021:57:25%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F08%2F27%2Fktdf-merch%2F	killtowndeathfest.com/wp-json/oembed/1.0/embed564e.json	(from http://killtowndeathfest.com/2018/08/27/ktdf-merch/)
22:57:26	769/769	U--MCZ	200	updated ('OK')	application/rss+xml	etag:W/%2271731fbb91424dd00d3bd018215712af%22	http://killtowndeathfest.com/2018/08/27/ktdf-merch/feed/	killtowndeathfest.com/2018/08/27/ktdf-merch/feed/index.html	(from http://killtowndeathfest.com/2018/08/27/ktdf-merch/)
22:57:27	744/744	U--MCZ	200	updated ('OK')	application/rss+xml	etag:W/%22586a4889b9bbbd9562ace7dd7bccd587%22	http://killtowndeathfest.com/2018/08/23/321/feed/	killtowndeathfest.com/2018/08/23/321/feed/index.html	(from http://killtowndeathfest.com/2018/08/23/321/)
22:57:27	2378/2378	U--MCZ	200	updated ('OK')	text/xml	date:Wed,%2022%20Jan%202020%2021:57:26%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F08%2F27%2Fktdf-merch%2F&format=xml	killtowndeathfest.com/wp-json/oembed/1.0/embeda6b8	(from http://killtowndeathfest.com/2018/08/27/ktdf-merch/)
22:57:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202020%2021:57:27%20GMT	http://killtowndeathfest.com/?p=321	killtowndeathfest.com/index8ee7.html	(from http://killtowndeathfest.com/2018/08/23/321/)
22:57:28	2241/2241	U--MCZ	200	updated ('OK')	application/json	date:Wed,%2022%20Jan%202020%2021:57:27%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F08%2F23%2F321%2F	killtowndeathfest.com/wp-json/oembed/1.0/embeda853.json	(from http://killtowndeathfest.com/2018/08/23/321/)
22:57:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202020%2021:57:28%20GMT	http://killtowndeathfest.com/?p=309	killtowndeathfest.com/indexef92.html	(from http://killtowndeathfest.com/2018/07/23/running-order-for-kill-town-death-fest-the-resurrection-6th-9th-sept-2018/)
22:57:28	964/964	U--MCZ	200	updated ('OK')	application/rss+xml	etag:W/%22ddfa38690e6f9192e7ff24a2f1b6a9f6%22	http://killtowndeathfest.com/2018/07/23/running-order-for-kill-town-death-fest-the-resurrection-6th-9th-sept-2018/feed/	killtowndeathfest.com/2018/07/23/running-order-for-kill-town-death-fest-the-resurrection-6th-9th-sept-2018/feed/index.html	(from http://killtowndeathfest.com/2018/07/23/running-order-for-kill-town-death-fest-the-resurrection-6th-9th-sept-2018/)
22:57:29	2324/2324	U--MCZ	200	updated ('OK')	text/xml	date:Wed,%2022%20Jan%202020%2021:57:28%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F08%2F23%2F321%2F&format=xml	killtowndeathfest.com/wp-json/oembed/1.0/embed18a7	(from http://killtowndeathfest.com/2018/08/23/321/)
22:57:29	2639/2639	U-----	200	untouched ('')	application/json	date:Wed,%2022%20Jan%202020%2021:49:45%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F07%2F23%2Frunning-order-for-kill-town-death-fest-the-resurrection-6th-9th-sept-2018%2F	killtowndeathfest.com/wp-json/oembed/1.0/embed6eb1.json	(from http://killtowndeathfest.com/2018/07/23/running-order-for-kill-town-death-fest-the-resurrection-6th-9th-sept-2018/)
22:57:30	2741/2741	U--MCZ	200	updated ('OK')	text/xml	date:Wed,%2022%20Jan%202020%2021:57:29%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F07%2F23%2Frunning-order-for-kill-town-death-fest-the-resurrection-6th-9th-sept-2018%2F&format=xml	killtowndeathfest.com/wp-json/oembed/1.0/embed5bb8	(from http://killtowndeathfest.com/2018/07/23/running-order-for-kill-town-death-fest-the-resurrection-6th-9th-sept-2018/)
22:57:30	820/820	U--MCZ	200	updated ('OK')	application/rss+xml	etag:W/%223938a8562bee57bb8be5e3f02d1e84df%22	http://killtowndeathfest.com/2018/02/14/line-up-poster-announcement/feed/	killtowndeathfest.com/2018/02/14/line-up-poster-announcement/feed/index.html	(from http://killtowndeathfest.com/2018/02/14/line-up-poster-announcement/)
22:57:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202020%2021:57:30%20GMT	http://killtowndeathfest.com/?p=305	killtowndeathfest.com/index4720.html	(from http://killtowndeathfest.com/2018/02/14/line-up-poster-announcement/)
22:57:31	2373/2373	U--MCZ	200	updated ('OK')	application/json	date:Wed,%2022%20Jan%202020%2021:57:30%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F02%2F14%2Fline-up-poster-announcement%2F	killtowndeathfest.com/wp-json/oembed/1.0/embed9b6b.json	(from http://killtowndeathfest.com/2018/02/14/line-up-poster-announcement/)
22:57:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202020%2021:57:31%20GMT	http://killtowndeathfest.com/?p=302	killtowndeathfest.com/index52e8.html	(from http://killtowndeathfest.com/2018/02/13/announcement-35-incantation-us/)
22:57:32	835/835	U--MCZ	200	updated ('OK')	application/rss+xml	etag:W/%2298e0607b4ae3106910f98760c92c0571%22	http://killtowndeathfest.com/2018/02/13/announcement-35-incantation-us/feed/	killtowndeathfest.com/2018/02/13/announcement-35-incantation-us/feed/index.html	(from http://killtowndeathfest.com/2018/02/13/announcement-35-incantation-us/)
22:57:32	2463/2463	U--MCZ	200	updated ('OK')	text/xml	date:Wed,%2022%20Jan%202020%2021:57:31%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F02%2F14%2Fline-up-poster-announcement%2F&format=xml	killtowndeathfest.com/wp-json/oembed/1.0/embed7615	(from http://killtowndeathfest.com/2018/02/14/line-up-poster-announcement/)
22:57:32	2406/2406	U-----	200	untouched ('')	application/json	date:Wed,%2022%20Jan%202020%2021:49:49%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F02%2F13%2Fannouncement-35-incantation-us%2F	killtowndeathfest.com/wp-json/oembed/1.0/embed500f.json	(from http://killtowndeathfest.com/2018/02/13/announcement-35-incantation-us/)
22:57:33	2496/2496	U--MCZ	200	updated ('OK')	text/xml	date:Wed,%2022%20Jan%202020%2021:57:32%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F02%2F13%2Fannouncement-35-incantation-us%2F&format=xml	killtowndeathfest.com/wp-json/oembed/1.0/embedf27e	(from http://killtowndeathfest.com/2018/02/13/announcement-35-incantation-us/)
22:57:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202020%2021:57:33%20GMT	http://killtowndeathfest.com/?p=298	killtowndeathfest.com/indexba86.html	(from http://killtowndeathfest.com/2018/02/12/announcement-34-necros-christos-de/)
22:57:34	2426/2426	U--MCZ	200	updated ('OK')	application/json	date:Wed,%2022%20Jan%202020%2021:57:33%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F02%2F12%2Fannouncement-34-necros-christos-de%2F	killtowndeathfest.com/wp-json/oembed/1.0/embed6437.json	(from http://killtowndeathfest.com/2018/02/12/announcement-34-necros-christos-de/)
22:57:34	847/847	U--MCZ	200	updated ('OK')	application/rss+xml	etag:W/%22f588b6ba1b97eacf9bcaf49efce809b8%22	http://killtowndeathfest.com/2018/02/12/announcement-34-necros-christos-de/feed/	killtowndeathfest.com/2018/02/12/announcement-34-necros-christos-de/feed/index.html	(from http://killtowndeathfest.com/2018/02/12/announcement-34-necros-christos-de/)
22:57:35	2516/2516	U--MCZ	200	updated ('OK')	text/xml	date:Wed,%2022%20Jan%202020%2021:57:34%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F02%2F12%2Fannouncement-34-necros-christos-de%2F&format=xml	killtowndeathfest.com/wp-json/oembed/1.0/embede09d	(from http://killtowndeathfest.com/2018/02/12/announcement-34-necros-christos-de/)
22:57:35	947/947	U--MCZ	200	updated ('OK')	application/rss+xml	etag:W/%2220a6af31be7f141914a32bb5ee11f9c8%22	http://killtowndeathfest.com/2018/02/11/announcement-33-mortem-peru-for-the-first-time-in-europe-since-2004/feed/	killtowndeathfest.com/2018/02/11/announcement-33-mortem-peru-for-the-first-time-in-europe-since-2004/feed/index.html	(from http://killtowndeathfest.com/2018/02/11/announcement-33-mortem-peru-for-the-first-time-in-europe-since-2004/)
22:57:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202020%2021:57:35%20GMT	http://killtowndeathfest.com/?p=294	killtowndeathfest.com/indexe2aa.html	(from http://killtowndeathfest.com/2018/02/11/announcement-33-mortem-peru-for-the-first-time-in-europe-since-2004/)
22:57:36	2606/2606	U--MCZ	200	updated ('OK')	application/json	date:Wed,%2022%20Jan%202020%2021:57:35%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F02%2F11%2Fannouncement-33-mortem-peru-for-the-first-time-in-europe-since-2004%2F	killtowndeathfest.com/wp-json/oembed/1.0/embed0789.json	(from http://killtowndeathfest.com/2018/02/11/announcement-33-mortem-peru-for-the-first-time-in-europe-since-2004/)
22:57:36	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202020%2021:57:36%20GMT	http://killtowndeathfest.com/?p=290	killtowndeathfest.com/index5b31.html	(from http://killtowndeathfest.com/2018/02/10/announcement-32-runemagicks-swe-first-show-since-2005/)
22:57:37	906/906	U--MCZ	200	updated ('OK')	application/rss+xml	etag:W/%2211a119d646b8c303059cc79bac1d9c23%22	http://killtowndeathfest.com/2018/02/10/announcement-32-runemagicks-swe-first-show-since-2005/feed/	killtowndeathfest.com/2018/02/10/announcement-32-runemagicks-swe-first-show-since-2005/feed/index.html	(from http://killtowndeathfest.com/2018/02/10/announcement-32-runemagicks-swe-first-show-since-2005/)
22:57:37	2696/2696	U--MCZ	200	updated ('OK')	text/xml	date:Wed,%2022%20Jan%202020%2021:57:36%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F02%2F11%2Fannouncement-33-mortem-peru-for-the-first-time-in-europe-since-2004%2F&format=xml	killtowndeathfest.com/wp-json/oembed/1.0/embed996d	(from http://killtowndeathfest.com/2018/02/11/announcement-33-mortem-peru-for-the-first-time-in-europe-since-2004/)
22:57:37	2539/2539	U-----	200	untouched ('')	application/json	date:Wed,%2022%20Jan%202020%2021:49:55%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F02%2F10%2Fannouncement-32-runemagicks-swe-first-show-since-2005%2F	killtowndeathfest.com/wp-json/oembed/1.0/embedec7a.json	(from http://killtowndeathfest.com/2018/02/10/announcement-32-runemagicks-swe-first-show-since-2005/)
22:57:38	2629/2629	U--MCZ	200	updated ('OK')	text/xml	date:Wed,%2022%20Jan%202020%2021:57:37%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F02%2F10%2Fannouncement-32-runemagicks-swe-first-show-since-2005%2F&format=xml	killtowndeathfest.com/wp-json/oembed/1.0/embed8292	(from http://killtowndeathfest.com/2018/02/10/announcement-32-runemagicks-swe-first-show-since-2005/)
22:57:39	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202020%2021:57:38%20GMT	http://killtowndeathfest.com/?p=284	killtowndeathfest.com/index7b2c.html	(from http://killtowndeathfest.com/2018/02/09/announcement-31-first-european-show-ever-of-derketa-us/)
22:57:40	2541/2541	U--MCZ	200	updated ('OK')	application/json	date:Wed,%2022%20Jan%202020%2021:57:38%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F02%2F09%2Fannouncement-31-first-european-show-ever-of-derketa-us%2F	killtowndeathfest.com/wp-json/oembed/1.0/embed5986.json	(from http://killtowndeathfest.com/2018/02/09/announcement-31-first-european-show-ever-of-derketa-us/)
22:57:40	908/908	U--MCZ	200	updated ('OK')	application/rss+xml	etag:W/%22c92a6c3998abd1585dd853a84db7829a%22	http://killtowndeathfest.com/2018/02/09/announcement-31-first-european-show-ever-of-derketa-us/feed/	killtowndeathfest.com/2018/02/09/announcement-31-first-european-show-ever-of-derketa-us/feed/index.html	(from http://killtowndeathfest.com/2018/02/09/announcement-31-first-european-show-ever-of-derketa-us/)
22:57:40	2631/2631	U--MCZ	200	updated ('OK')	text/xml	date:Wed,%2022%20Jan%202020%2021:57:39%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F02%2F09%2Fannouncement-31-first-european-show-ever-of-derketa-us%2F&format=xml	killtowndeathfest.com/wp-json/oembed/1.0/embed668a	(from http://killtowndeathfest.com/2018/02/09/announcement-31-first-european-show-ever-of-derketa-us/)
22:57:40	828/828	U--MCZ	200	updated ('OK')	application/rss+xml	etag:W/%224e7a91d300303548e9e37f5993a321a6%22	http://killtowndeathfest.com/2018/02/08/announcement-29-undergang-dk/feed/	killtowndeathfest.com/2018/02/08/announcement-29-undergang-dk/feed/index.html	(from http://killtowndeathfest.com/2018/02/08/announcement-29-undergang-dk/)
22:57:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202020%2021:57:40%20GMT	http://killtowndeathfest.com/?p=279	killtowndeathfest.com/index45c8.html	(from http://killtowndeathfest.com/2018/02/08/announcement-29-undergang-dk/)
22:57:41	2393/2393	U--MCZ	200	updated ('OK')	application/json	date:Wed,%2022%20Jan%202020%2021:57:40%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F02%2F08%2Fannouncement-29-undergang-dk%2F	killtowndeathfest.com/wp-json/oembed/1.0/embed22f0.json	(from http://killtowndeathfest.com/2018/02/08/announcement-29-undergang-dk/)
22:57:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202020%2021:57:41%20GMT	http://killtowndeathfest.com/?p=266	killtowndeathfest.com/index6543.html	(from http://killtowndeathfest.com/2018/02/08/ktdf-vi-sold-out/)
22:57:42	789/789	U--MCZ	200	updated ('OK')	application/rss+xml	etag:W/%2233422f62ff0828405316c316c28435e7%22	http://killtowndeathfest.com/2018/02/08/ktdf-vi-sold-out/feed/	killtowndeathfest.com/2018/02/08/ktdf-vi-sold-out/feed/index.html	(from http://killtowndeathfest.com/2018/02/08/ktdf-vi-sold-out/)
22:57:42	2483/2483	U--MCZ	200	updated ('OK')	text/xml	date:Wed,%2022%20Jan%202020%2021:57:41%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F02%2F08%2Fannouncement-29-undergang-dk%2F&format=xml	killtowndeathfest.com/wp-json/oembed/1.0/embed6f8d	(from http://killtowndeathfest.com/2018/02/08/announcement-29-undergang-dk/)
22:57:42	2324/2324	U-----	200	untouched ('')	application/json	date:Wed,%2022%20Jan%202020%2021:50:01%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F02%2F08%2Fktdf-vi-sold-out%2F	killtowndeathfest.com/wp-json/oembed/1.0/embed2097.json	(from http://killtowndeathfest.com/2018/02/08/ktdf-vi-sold-out/)
22:57:43	2414/2414	U--MCZ	200	updated ('OK')	text/xml	date:Wed,%2022%20Jan%202020%2021:57:42%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F02%2F08%2Fktdf-vi-sold-out%2F&format=xml	killtowndeathfest.com/wp-json/oembed/1.0/embed57f4	(from http://killtowndeathfest.com/2018/02/08/ktdf-vi-sold-out/)
22:57:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202020%2021:57:43%20GMT	http://killtowndeathfest.com/?p=262	killtowndeathfest.com/index7d69.html	(from http://killtowndeathfest.com/2018/02/07/announcement-29-first-euro-show-of-ascended-dead-us-ever/)
22:57:44	2530/2530	U--MCZ	200	updated ('OK')	application/json	date:Wed,%2022%20Jan%202020%2021:57:43%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F02%2F07%2Fannouncement-29-first-euro-show-of-ascended-dead-us-ever%2F	killtowndeathfest.com/wp-json/oembed/1.0/embed6b05.json	(from http://killtowndeathfest.com/2018/02/07/announcement-29-first-euro-show-of-ascended-dead-us-ever/)
22:57:44	911/911	U--MCZ	200	updated ('OK')	application/rss+xml	etag:W/%2235e81d536261a671a73157da9ef3af62%22	http://killtowndeathfest.com/2018/02/07/announcement-29-first-euro-show-of-ascended-dead-us-ever/feed/	killtowndeathfest.com/2018/02/07/announcement-29-first-euro-show-of-ascended-dead-us-ever/feed/index.html	(from http://killtowndeathfest.com/2018/02/07/announcement-29-first-euro-show-of-ascended-dead-us-ever/)
22:57:45	2620/2620	U--MCZ	200	updated ('OK')	text/xml	date:Wed,%2022%20Jan%202020%2021:57:44%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F02%2F07%2Fannouncement-29-first-euro-show-of-ascended-dead-us-ever%2F&format=xml	killtowndeathfest.com/wp-json/oembed/1.0/embed9325	(from http://killtowndeathfest.com/2018/02/07/announcement-29-first-euro-show-of-ascended-dead-us-ever/)
22:57:45	884/884	U--MCZ	200	updated ('OK')	application/rss+xml	etag:W/%22c08f94b3f5da522820cd74065ab271b3%22	http://killtowndeathfest.com/2018/02/06/announcement-28-debut-show-of-hyperdontia-tr-dk/feed/	killtowndeathfest.com/2018/02/06/announcement-28-debut-show-of-hyperdontia-tr-dk/feed/index.html	(from http://killtowndeathfest.com/2018/02/06/announcement-28-debut-show-of-hyperdontia-tr-dk/)
22:57:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202020%2021:57:45%20GMT	http://killtowndeathfest.com/?p=256	killtowndeathfest.com/index03bd.html	(from http://killtowndeathfest.com/2018/02/06/announcement-28-debut-show-of-hyperdontia-tr-dk/)
22:57:46	2575/2575	U-----	200	untouched ('')	text/xml	date:Wed,%2022%20Jan%202020%2021:50:06%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F02%2F06%2Fannouncement-28-debut-show-of-hyperdontia-tr-dk%2F&format=xml	killtowndeathfest.com/wp-json/oembed/1.0/embed8756	(from http://killtowndeathfest.com/2018/02/06/announcement-28-debut-show-of-hyperdontia-tr-dk/)
22:57:46	21316/21316	U--MCZ	200	updated ('OK')	text/html	date:Wed,%2022%20Jan%202020%2021:57:45%20GMT	http://killtowndeathfest.com/2018/02/05/announcement-27-sempternal-dusk-us-for-the-first-time-ever-in-europe/	killtowndeathfest.com/2018/02/05/announcement-27-sempternal-dusk-us-for-the-first-time-ever-in-europe/index.html	(from http://killtowndeathfest.com/2018/02/06/announcement-28-debut-show-of-hyperdontia-tr-dk/)
22:57:47	2488/2488	U--MCZ	200	updated ('OK')	application/json	date:Wed,%2022%20Jan%202020%2021:57:46%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F02%2F06%2Fannouncement-28-debut-show-of-hyperdontia-tr-dk%2F	killtowndeathfest.com/wp-json/oembed/1.0/embede75b.json	(from http://killtowndeathfest.com/2018/02/06/announcement-28-debut-show-of-hyperdontia-tr-dk/)
22:57:47	21291/21291	U--MCZ	200	updated ('OK')	text/html	date:Wed,%2022%20Jan%202020%2021:57:46%20GMT	http://killtowndeathfest.com/2018/02/04/announcement-26-mortiferum-us-for-the-first-time-ever-in-europe/	killtowndeathfest.com/2018/02/04/announcement-26-mortiferum-us-for-the-first-time-ever-in-europe/index.html	(from http://killtowndeathfest.com/2018/02/page/2/)
22:57:48	20758/20758	U--MCZ	200	updated ('OK')	text/html	date:Wed,%2022%20Jan%202020%2021:57:47%20GMT	http://killtowndeathfest.com/2018/02/02/announcement-24-deiquisitor-dk/	killtowndeathfest.com/2018/02/02/announcement-24-deiquisitor-dk/index.html	(from http://killtowndeathfest.com/2018/02/page/2/)
22:57:48	20243/20243	U--MCZ	200	updated ('OK')	text/html	date:Wed,%2022%20Jan%202020%2021:57:47%20GMT	http://killtowndeathfest.com/2018/02/03/announcement-25-mefitic-it/	killtowndeathfest.com/2018/02/03/announcement-25-mefitic-it/index.html	(from http://killtowndeathfest.com/2018/02/page/2/)
22:57:49	836/836	U--MCZ	200	updated ('OK')	application/rss+xml	etag:W/%22274101f69c5cf290b8274577eb335a94%22	http://killtowndeathfest.com/2018/01/31/announcement-21-dead-void-uk-dk/feed/	killtowndeathfest.com/2018/01/31/announcement-21-dead-void-uk-dk/feed/index.html	(from http://killtowndeathfest.com/2018/01/31/announcement-21-dead-void-uk-dk/)
22:57:49	20842/20842	U--MCZ	200	updated ('OK')	text/html	date:Wed,%2022%20Jan%202020%2021:57:48%20GMT	http://killtowndeathfest.com/2018/02/01/announcement-23-first-european-show-ever-of-fetid-us/	killtowndeathfest.com/2018/02/01/announcement-23-first-european-show-ever-of-fetid-us/index.html	(from http://killtowndeathfest.com/2018/02/page/2/)
22:57:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202020%2021:57:49%20GMT	http://killtowndeathfest.com/?p=214	killtowndeathfest.com/indexba1b.html	(from http://killtowndeathfest.com/2018/01/31/announcement-21-dead-void-uk-dk/)
22:57:50	2408/2408	U--MCZ	200	updated ('OK')	application/json	date:Wed,%2022%20Jan%202020%2021:57:49%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F01%2F31%2Fannouncement-21-dead-void-uk-dk%2F	killtowndeathfest.com/wp-json/oembed/1.0/embed8aa9.json	(from http://killtowndeathfest.com/2018/01/31/announcement-21-dead-void-uk-dk/)
22:57:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202020%2021:57:50%20GMT	http://killtowndeathfest.com/?p=210	killtowndeathfest.com/indexe4c6.html	(from http://killtowndeathfest.com/2018/01/30/announcement-21-cadaveric-incubator-fin/)
22:57:51	2495/2495	U--MCZ	200	updated ('OK')	text/xml	date:Wed,%2022%20Jan%202020%2021:57:50%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F01%2F31%2Fannouncement-21-dead-void-uk-dk%2F&format=xml	killtowndeathfest.com/wp-json/oembed/1.0/embed4e8d	(from http://killtowndeathfest.com/2018/01/31/announcement-21-dead-void-uk-dk/)
22:57:51	860/860	U--MCZ	200	updated ('OK')	application/rss+xml	etag:W/%220ab68ba1c03cc2a4ad0faf62a9ffd94a%22	http://killtowndeathfest.com/2018/01/30/announcement-21-cadaveric-incubator-fin/feed/	killtowndeathfest.com/2018/01/30/announcement-21-cadaveric-incubator-fin/feed/index.html	(from http://killtowndeathfest.com/2018/01/30/announcement-21-cadaveric-incubator-fin/)
