date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:49:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202020%2021:49:41%20GMT	http://killtowndeathfest.com/?p=343	web/index3e1b.html	(from http://killtowndeathfest.com/2018/08/28/ktdf-presents-virus-cinema/)
22:49:41	817/817	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22b917d41a72e343210f5cec30e8c7fc04%22	http://killtowndeathfest.com/2018/08/28/ktdf-presents-virus-cinema/feed/	web/index-140.html	(from http://killtowndeathfest.com/2018/08/28/ktdf-presents-virus-cinema/)
22:49:41	2288/2288	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Jan%202020%2021:49:41%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F08%2F27%2Fktdf-merch%2F	web/images/embed564e.json	(from http://killtowndeathfest.com/2018/08/27/ktdf-merch/)
22:49:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202020%2021:49:42%20GMT	http://killtowndeathfest.com/?p=324	web/indexf47a.html	(from http://killtowndeathfest.com/2018/08/27/ktdf-merch/)
22:49:42	2378/2378	---MCZ	200	added ('OK')	text/xml	date:Wed,%2022%20Jan%202020%2021:49:42%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F08%2F27%2Fktdf-merch%2F&format=xml	web/images/embeda6b8	(from http://killtowndeathfest.com/2018/08/27/ktdf-merch/)
22:49:42	769/769	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22a9ab4a7d28186a42552089ab18988070%22	http://killtowndeathfest.com/2018/08/27/ktdf-merch/feed/	web/index-141.html	(from http://killtowndeathfest.com/2018/08/27/ktdf-merch/)
22:49:43	2241/2241	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Jan%202020%2021:49:43%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F08%2F23%2F321%2F	web/images/embeda853.json	(from http://killtowndeathfest.com/2018/08/23/321/)
22:49:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202020%2021:49:44%20GMT	http://killtowndeathfest.com/?p=321	web/index8ee7.html	(from http://killtowndeathfest.com/2018/08/23/321/)
22:49:44	744/744	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22985e0d2bc16aed431bd337b1d628ca5e%22	http://killtowndeathfest.com/2018/08/23/321/feed/	web/index-142.html	(from http://killtowndeathfest.com/2018/08/23/321/)
22:49:44	2324/2324	---MCZ	200	added ('OK')	text/xml	date:Wed,%2022%20Jan%202020%2021:49:44%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F08%2F23%2F321%2F&format=xml	web/images/embed18a7	(from http://killtowndeathfest.com/2018/08/23/321/)
22:49:45	2639/2639	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Jan%202020%2021:49:45%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F07%2F23%2Frunning-order-for-kill-town-death-fest-the-resurrection-6th-9th-sept-2018%2F	web/images/embed6eb1.json	(from http://killtowndeathfest.com/2018/07/23/running-order-for-kill-town-death-fest-the-resurrection-6th-9th-sept-2018/)
22:49:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202020%2021:49:46%20GMT	http://killtowndeathfest.com/?p=309	web/indexef92.html	(from http://killtowndeathfest.com/2018/07/23/running-order-for-kill-town-death-fest-the-resurrection-6th-9th-sept-2018/)
22:49:46	964/964	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2253bab9ce958ac246413665e41dca63af%22	http://killtowndeathfest.com/2018/07/23/running-order-for-kill-town-death-fest-the-resurrection-6th-9th-sept-2018/feed/	web/index-143.html	(from http://killtowndeathfest.com/2018/07/23/running-order-for-kill-town-death-fest-the-resurrection-6th-9th-sept-2018/)
22:49:46	2741/2741	---MCZ	200	added ('OK')	text/xml	date:Wed,%2022%20Jan%202020%2021:49:46%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F07%2F23%2Frunning-order-for-kill-town-death-fest-the-resurrection-6th-9th-sept-2018%2F&format=xml	web/images/embed5bb8	(from http://killtowndeathfest.com/2018/07/23/running-order-for-kill-town-death-fest-the-resurrection-6th-9th-sept-2018/)
22:49:47	2373/2373	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Jan%202020%2021:49:47%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F02%2F14%2Fline-up-poster-announcement%2F	web/images/embed9b6b.json	(from http://killtowndeathfest.com/2018/02/14/line-up-poster-announcement/)
22:49:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202020%2021:49:48%20GMT	http://killtowndeathfest.com/?p=305	web/index4720.html	(from http://killtowndeathfest.com/2018/02/14/line-up-poster-announcement/)
22:49:48	820/820	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22528b9ee3bbbdb41fec537a8534b1e1d1%22	http://killtowndeathfest.com/2018/02/14/line-up-poster-announcement/feed/	web/index-144.html	(from http://killtowndeathfest.com/2018/02/14/line-up-poster-announcement/)
22:49:48	2463/2463	---MCZ	200	added ('OK')	text/xml	date:Wed,%2022%20Jan%202020%2021:49:48%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F02%2F14%2Fline-up-poster-announcement%2F&format=xml	web/images/embed7615	(from http://killtowndeathfest.com/2018/02/14/line-up-poster-announcement/)
22:49:49	2406/2406	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Jan%202020%2021:49:49%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F02%2F13%2Fannouncement-35-incantation-us%2F	web/images/embed500f.json	(from http://killtowndeathfest.com/2018/02/13/announcement-35-incantation-us/)
22:49:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202020%2021:49:50%20GMT	http://killtowndeathfest.com/?p=302	web/index52e8.html	(from http://killtowndeathfest.com/2018/02/13/announcement-35-incantation-us/)
22:49:50	835/835	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22c3a730af1cf40ec5268195f9072d93fa%22	http://killtowndeathfest.com/2018/02/13/announcement-35-incantation-us/feed/	web/index-145.html	(from http://killtowndeathfest.com/2018/02/13/announcement-35-incantation-us/)
22:49:50	2496/2496	---MCZ	200	added ('OK')	text/xml	date:Wed,%2022%20Jan%202020%2021:49:50%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F02%2F13%2Fannouncement-35-incantation-us%2F&format=xml	web/images/embedf27e	(from http://killtowndeathfest.com/2018/02/13/announcement-35-incantation-us/)
22:49:51	2426/2426	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Jan%202020%2021:49:51%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F02%2F12%2Fannouncement-34-necros-christos-de%2F	web/images/embed6437.json	(from http://killtowndeathfest.com/2018/02/12/announcement-34-necros-christos-de/)
22:49:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202020%2021:49:52%20GMT	http://killtowndeathfest.com/?p=298	web/indexba86.html	(from http://killtowndeathfest.com/2018/02/12/announcement-34-necros-christos-de/)
22:49:52	847/847	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22e4f84e06fb589916a8320ffb21072314%22	http://killtowndeathfest.com/2018/02/12/announcement-34-necros-christos-de/feed/	web/index-146.html	(from http://killtowndeathfest.com/2018/02/12/announcement-34-necros-christos-de/)
22:49:52	2516/2516	---MCZ	200	added ('OK')	text/xml	date:Wed,%2022%20Jan%202020%2021:49:52%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F02%2F12%2Fannouncement-34-necros-christos-de%2F&format=xml	web/images/embede09d	(from http://killtowndeathfest.com/2018/02/12/announcement-34-necros-christos-de/)
22:49:53	2606/2606	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Jan%202020%2021:49:53%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F02%2F11%2Fannouncement-33-mortem-peru-for-the-first-time-in-europe-since-2004%2F	web/images/embed0789.json	(from http://killtowndeathfest.com/2018/02/11/announcement-33-mortem-peru-for-the-first-time-in-europe-since-2004/)
22:49:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202020%2021:49:54%20GMT	http://killtowndeathfest.com/?p=294	web/indexe2aa.html	(from http://killtowndeathfest.com/2018/02/11/announcement-33-mortem-peru-for-the-first-time-in-europe-since-2004/)
22:49:54	947/947	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22dc581539e85b99a80b281f2138272509%22	http://killtowndeathfest.com/2018/02/11/announcement-33-mortem-peru-for-the-first-time-in-europe-since-2004/feed/	web/index-147.html	(from http://killtowndeathfest.com/2018/02/11/announcement-33-mortem-peru-for-the-first-time-in-europe-since-2004/)
22:49:54	2696/2696	---MCZ	200	added ('OK')	text/xml	date:Wed,%2022%20Jan%202020%2021:49:54%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F02%2F11%2Fannouncement-33-mortem-peru-for-the-first-time-in-europe-since-2004%2F&format=xml	web/images/embed996d	(from http://killtowndeathfest.com/2018/02/11/announcement-33-mortem-peru-for-the-first-time-in-europe-since-2004/)
22:49:55	2539/2539	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Jan%202020%2021:49:55%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F02%2F10%2Fannouncement-32-runemagicks-swe-first-show-since-2005%2F	web/images/embedec7a.json	(from http://killtowndeathfest.com/2018/02/10/announcement-32-runemagicks-swe-first-show-since-2005/)
22:49:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202020%2021:49:56%20GMT	http://killtowndeathfest.com/?p=290	web/index5b31.html	(from http://killtowndeathfest.com/2018/02/10/announcement-32-runemagicks-swe-first-show-since-2005/)
22:49:56	906/906	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%224c92a59ce63c707a7e065a667bb9147a%22	http://killtowndeathfest.com/2018/02/10/announcement-32-runemagicks-swe-first-show-since-2005/feed/	web/index-148.html	(from http://killtowndeathfest.com/2018/02/10/announcement-32-runemagicks-swe-first-show-since-2005/)
22:49:56	2629/2629	---MCZ	200	added ('OK')	text/xml	date:Wed,%2022%20Jan%202020%2021:49:56%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F02%2F10%2Fannouncement-32-runemagicks-swe-first-show-since-2005%2F&format=xml	web/images/embed8292	(from http://killtowndeathfest.com/2018/02/10/announcement-32-runemagicks-swe-first-show-since-2005/)
22:49:57	2541/2541	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Jan%202020%2021:49:57%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F02%2F09%2Fannouncement-31-first-european-show-ever-of-derketa-us%2F	web/images/embed5986.json	(from http://killtowndeathfest.com/2018/02/09/announcement-31-first-european-show-ever-of-derketa-us/)
22:49:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202020%2021:49:58%20GMT	http://killtowndeathfest.com/?p=284	web/index7b2c.html	(from http://killtowndeathfest.com/2018/02/09/announcement-31-first-european-show-ever-of-derketa-us/)
22:49:58	908/908	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2241a24a7221854bf000e358a3dffdcd95%22	http://killtowndeathfest.com/2018/02/09/announcement-31-first-european-show-ever-of-derketa-us/feed/	web/index-149.html	(from http://killtowndeathfest.com/2018/02/09/announcement-31-first-european-show-ever-of-derketa-us/)
22:49:58	2631/2631	---MCZ	200	added ('OK')	text/xml	date:Wed,%2022%20Jan%202020%2021:49:58%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F02%2F09%2Fannouncement-31-first-european-show-ever-of-derketa-us%2F&format=xml	web/images/embed668a	(from http://killtowndeathfest.com/2018/02/09/announcement-31-first-european-show-ever-of-derketa-us/)
22:49:59	2393/2393	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Jan%202020%2021:49:59%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F02%2F08%2Fannouncement-29-undergang-dk%2F	web/images/embed22f0.json	(from http://killtowndeathfest.com/2018/02/08/announcement-29-undergang-dk/)
22:50:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202020%2021:50:00%20GMT	http://killtowndeathfest.com/?p=279	web/index45c8.html	(from http://killtowndeathfest.com/2018/02/08/announcement-29-undergang-dk/)
22:50:00	828/828	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22b5a7f56f33d984e0a4848ec9faecf5d8%22	http://killtowndeathfest.com/2018/02/08/announcement-29-undergang-dk/feed/	web/index-150.html	(from http://killtowndeathfest.com/2018/02/08/announcement-29-undergang-dk/)
22:50:00	2483/2483	---MCZ	200	added ('OK')	text/xml	date:Wed,%2022%20Jan%202020%2021:50:00%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F02%2F08%2Fannouncement-29-undergang-dk%2F&format=xml	web/images/embed6f8d	(from http://killtowndeathfest.com/2018/02/08/announcement-29-undergang-dk/)
22:50:01	2324/2324	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Jan%202020%2021:50:01%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F02%2F08%2Fktdf-vi-sold-out%2F	web/images/embed2097.json	(from http://killtowndeathfest.com/2018/02/08/ktdf-vi-sold-out/)
22:50:02	789/789	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2291f3e58c1dcfa88bd6b9bb2ba1b231aa%22	http://killtowndeathfest.com/2018/02/08/ktdf-vi-sold-out/feed/	web/index-151.html	(from http://killtowndeathfest.com/2018/02/08/ktdf-vi-sold-out/)
22:50:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202020%2021:50:02%20GMT	http://killtowndeathfest.com/?p=266	web/index6543.html	(from http://killtowndeathfest.com/2018/02/08/ktdf-vi-sold-out/)
22:50:02	2414/2414	---MCZ	200	added ('OK')	text/xml	date:Wed,%2022%20Jan%202020%2021:50:02%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F02%2F08%2Fktdf-vi-sold-out%2F&format=xml	web/images/embed57f4	(from http://killtowndeathfest.com/2018/02/08/ktdf-vi-sold-out/)
22:50:03	2530/2530	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Jan%202020%2021:50:03%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F02%2F07%2Fannouncement-29-first-euro-show-of-ascended-dead-us-ever%2F	web/images/embed6b05.json	(from http://killtowndeathfest.com/2018/02/07/announcement-29-first-euro-show-of-ascended-dead-us-ever/)
22:50:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202020%2021:50:04%20GMT	http://killtowndeathfest.com/?p=262	web/index7d69.html	(from http://killtowndeathfest.com/2018/02/07/announcement-29-first-euro-show-of-ascended-dead-us-ever/)
22:50:04	911/911	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22c90a622ade41100ffa4d7badda9e8fea%22	http://killtowndeathfest.com/2018/02/07/announcement-29-first-euro-show-of-ascended-dead-us-ever/feed/	web/index-152.html	(from http://killtowndeathfest.com/2018/02/07/announcement-29-first-euro-show-of-ascended-dead-us-ever/)
22:50:04	2620/2620	---MCZ	200	added ('OK')	text/xml	date:Wed,%2022%20Jan%202020%2021:50:04%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F02%2F07%2Fannouncement-29-first-euro-show-of-ascended-dead-us-ever%2F&format=xml	web/images/embed9325	(from http://killtowndeathfest.com/2018/02/07/announcement-29-first-euro-show-of-ascended-dead-us-ever/)
22:50:05	2488/2488	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Jan%202020%2021:50:05%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F02%2F06%2Fannouncement-28-debut-show-of-hyperdontia-tr-dk%2F	web/images/embede75b.json	(from http://killtowndeathfest.com/2018/02/06/announcement-28-debut-show-of-hyperdontia-tr-dk/)
22:50:06	2575/2575	---MCZ	200	added ('OK')	text/xml	date:Wed,%2022%20Jan%202020%2021:50:06%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F02%2F06%2Fannouncement-28-debut-show-of-hyperdontia-tr-dk%2F&format=xml	web/images/embed8756	(from http://killtowndeathfest.com/2018/02/06/announcement-28-debut-show-of-hyperdontia-tr-dk/)
22:50:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202020%2021:50:07%20GMT	http://killtowndeathfest.com/?p=256	web/index03bd.html	(from http://killtowndeathfest.com/2018/02/06/announcement-28-debut-show-of-hyperdontia-tr-dk/)
22:50:08	21316/21316	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Jan%202020%2021:50:07%20GMT	http://killtowndeathfest.com/2018/02/05/announcement-27-sempternal-dusk-us-for-the-first-time-ever-in-europe/	web/index-154.html	(from http://killtowndeathfest.com/2018/02/06/announcement-28-debut-show-of-hyperdontia-tr-dk/)
22:50:08	884/884	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%225b9a3396b6615c2e5876228487cd3ff7%22	http://killtowndeathfest.com/2018/02/06/announcement-28-debut-show-of-hyperdontia-tr-dk/feed/	web/index-153.html	(from http://killtowndeathfest.com/2018/02/06/announcement-28-debut-show-of-hyperdontia-tr-dk/)
22:50:08	21292/21292	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Jan%202020%2021:50:07%20GMT	http://killtowndeathfest.com/2018/02/04/announcement-26-mortiferum-us-for-the-first-time-ever-in-europe/	web/index-155.html	(from http://killtowndeathfest.com/2018/02/page/2/)
22:50:08	2408/2408	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Jan%202020%2021:50:08%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F01%2F31%2Fannouncement-21-dead-void-uk-dk%2F	web/images/embed8aa9.json	(from http://killtowndeathfest.com/2018/01/31/announcement-21-dead-void-uk-dk/)
22:50:09	836/836	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%224d5109b02715c000dd0074c4d1f8dd9d%22	http://killtowndeathfest.com/2018/01/31/announcement-21-dead-void-uk-dk/feed/	web/index-159.html	(from http://killtowndeathfest.com/2018/01/31/announcement-21-dead-void-uk-dk/)
22:50:09	20843/20843	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Jan%202020%2021:50:09%20GMT	http://killtowndeathfest.com/2018/02/01/announcement-23-first-european-show-ever-of-fetid-us/	web/index-158.html	(from http://killtowndeathfest.com/2018/02/page/2/)
22:50:09	20758/20758	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Jan%202020%2021:50:09%20GMT	http://killtowndeathfest.com/2018/02/02/announcement-24-deiquisitor-dk/	web/index-157.html	(from http://killtowndeathfest.com/2018/02/page/2/)
22:50:09	20242/20242	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Jan%202020%2021:50:09%20GMT	http://killtowndeathfest.com/2018/02/03/announcement-25-mefitic-it/	web/index-156.html	(from http://killtowndeathfest.com/2018/02/page/2/)
22:50:10	2495/2495	---MCZ	200	added ('OK')	text/xml	date:Wed,%2022%20Jan%202020%2021:50:10%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F01%2F31%2Fannouncement-21-dead-void-uk-dk%2F&format=xml	web/images/embed4e8d	(from http://killtowndeathfest.com/2018/01/31/announcement-21-dead-void-uk-dk/)
22:50:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202020%2021:50:11%20GMT	http://killtowndeathfest.com/?p=214	web/indexba1b.html	(from http://killtowndeathfest.com/2018/01/31/announcement-21-dead-void-uk-dk/)
22:50:11	2445/2445	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Jan%202020%2021:50:11%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F01%2F30%2Fannouncement-21-cadaveric-incubator-fin%2F	web/images/embed95d1.json	(from http://killtowndeathfest.com/2018/01/30/announcement-21-cadaveric-incubator-fin/)
22:50:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202020%2021:50:12%20GMT	http://killtowndeathfest.com/?p=210	web/indexe4c6.html	(from http://killtowndeathfest.com/2018/01/30/announcement-21-cadaveric-incubator-fin/)
22:50:12	860/860	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%221426d3f90289920247d4fefcbeb66b55%22	http://killtowndeathfest.com/2018/01/30/announcement-21-cadaveric-incubator-fin/feed/	web/index-160.html	(from http://killtowndeathfest.com/2018/01/30/announcement-21-cadaveric-incubator-fin/)
22:50:12	2535/2535	---MCZ	200	added ('OK')	text/xml	date:Wed,%2022%20Jan%202020%2021:50:12%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F01%2F30%2Fannouncement-21-cadaveric-incubator-fin%2F&format=xml	web/images/embedc612	(from http://killtowndeathfest.com/2018/01/30/announcement-21-cadaveric-incubator-fin/)
22:50:13	2395/2395	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Jan%202020%2021:50:13%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F01%2F29%2Fannouncement-20-antiversum-ch%2F	web/images/embed0630.json	(from http://killtowndeathfest.com/2018/01/29/announcement-20-antiversum-ch/)
22:50:14	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202020%2021:50:14%20GMT	http://killtowndeathfest.com/?p=205	web/indexc140.html	(from http://killtowndeathfest.com/2018/01/29/announcement-20-antiversum-ch/)
22:50:14	830/830	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2204d19f2bf64a1989cd5d54a702b7f44c%22	http://killtowndeathfest.com/2018/01/29/announcement-20-antiversum-ch/feed/	web/index-161.html	(from http://killtowndeathfest.com/2018/01/29/announcement-20-antiversum-ch/)
22:50:14	2485/2485	---MCZ	200	added ('OK')	text/xml	date:Wed,%2022%20Jan%202020%2021:50:14%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F01%2F29%2Fannouncement-20-antiversum-ch%2F&format=xml	web/images/embed7518	(from http://killtowndeathfest.com/2018/01/29/announcement-20-antiversum-ch/)
22:50:15	2375/2375	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Jan%202020%2021:50:15%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F01%2F28%2Fannouncement-19-scolex-us%2F	web/images/embed187c.json	(from http://killtowndeathfest.com/2018/01/28/announcement-19-scolex-us/)
22:50:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202020%2021:50:16%20GMT	http://killtowndeathfest.com/?p=201	web/index5721.html	(from http://killtowndeathfest.com/2018/01/28/announcement-19-scolex-us/)
22:50:16	2465/2465	---MCZ	200	added ('OK')	text/xml	date:Wed,%2022%20Jan%202020%2021:50:16%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F01%2F28%2Fannouncement-19-scolex-us%2F&format=xml	web/images/embed2a5a	(from http://killtowndeathfest.com/2018/01/28/announcement-19-scolex-us/)
22:50:17	818/818	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22c087b1d812efc094d6dd259a8600099a%22	http://killtowndeathfest.com/2018/01/28/announcement-19-scolex-us/feed/	web/index-162.html	(from http://killtowndeathfest.com/2018/01/28/announcement-19-scolex-us/)
22:50:17	2400/2400	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Jan%202020%2021:50:17%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F01%2F27%2Fannouncement-18-galvanizer-fin%2F	web/images/embed480b.json	(from http://killtowndeathfest.com/2018/01/27/announcement-18-galvanizer-fin/)
22:50:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202020%2021:50:18%20GMT	http://killtowndeathfest.com/?p=194	web/indexc8fa.html	(from http://killtowndeathfest.com/2018/01/27/announcement-18-galvanizer-fin/)
22:50:18	2490/2490	---MCZ	200	added ('OK')	text/xml	date:Wed,%2022%20Jan%202020%2021:50:18%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F01%2F27%2Fannouncement-18-galvanizer-fin%2F&format=xml	web/images/embed64d2	(from http://killtowndeathfest.com/2018/01/27/announcement-18-galvanizer-fin/)
22:50:18	833/833	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22fc39c3e4442819f36997f83fd6874474%22	http://killtowndeathfest.com/2018/01/27/announcement-18-galvanizer-fin/feed/	web/index-163.html	(from http://killtowndeathfest.com/2018/01/27/announcement-18-galvanizer-fin/)
22:50:19	2498/2498	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Jan%202020%2021:50:19%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F01%2F26%2Fannouncement-17-necrowretch-fr-returns-to-ktdf%2F	web/images/embed7525.json	(from http://killtowndeathfest.com/2018/01/26/announcement-17-necrowretch-fr-returns-to-ktdf/)
